Rey,u_mean,du/dy,TKE*,u_rms,v_rms,w_rms,uv
775.4647959,0.740832428,1.028232131,0.008742659,0.011292487,0.002131629,0.004061201,0.002116205
799.3091692,0.744970381,0.983767832,0.008624949,0.011028032,0.002164599,0.004057266,0.002112976
823.4877368,0.748995105,0.942909616,0.00851052,0.010774294,0.002195116,0.00405163,0.002108971
847.9985556,0.752906603,0.905315581,0.0083994,0.01053122,0.002223221,0.00404436,0.002104251
872.8396828,0.756715166,0.870672953,0.008291491,0.010298438,0.00224895,0.004035593,0.002098869
898.0111182,0.760431088,0.838704224,0.00818671,0.010075593,0.002272363,0.004025464,0.002092877
923.508976,0.764059517,0.809156416,0.008084966,0.009862442,0.002293512,0.004013978,0.002086316
949.3313131,0.767610744,0.78179495,0.00798611,0.009658548,0.002312465,0.004001206,0.002079227
975.4800725,0.771084771,0.756414377,0.007890051,0.009463592,0.002329291,0.003987219,0.002071652
1001.949425,0.774486745,0.732832245,0.007796575,0.009277067,0.002344059,0.003972024,0.002063615
1028.737428,0.777826957,0.710893703,0.007705614,0.009098681,0.002356854,0.003955693,0.002055152
1055.846025,0.781110556,0.690460762,0.007616925,0.008927862,0.002367756,0.003938233,0.002046281
1083.271329,0.784332395,0.671404634,0.007530496,0.008764442,0.002376835,0.003919715,0.002037031
1111.011397,0.787507913,0.653608795,0.00744609,0.008607783,0.002384183,0.003900213,0.002027416
1139.064287,0.790637111,0.636962855,0.007363584,0.008457554,0.002389881,0.003879733,0.002017461
1167.428055,0.793719988,0.621364091,0.00728294,0.008313527,0.002394004,0.003858348,0.002007186
1196.102701,0.796761692,0.606718975,0.007203942,0.00817511,0.002396644,0.00383613,0.001996601
1225.082397,0.799762222,0.592943184,0.007126516,0.008042009,0.002397873,0.003813149,0.001985731
1254.369085,0.802731872,0.579958523,0.007050594,0.007913937,0.002397773,0.003789477,0.001974581
1283.95888,0.805660348,0.567694465,0.006976064,0.007790527,0.002396417,0.003765184,0.001963168
1313.849838,0.808563091,0.55608815,0.00690291,0.007671603,0.002393878,0.00374034,0.001951507
1344.040017,0.811434953,0.545085915,0.006830985,0.007556725,0.002390233,0.003715013,0.001939603
1374.527473,0.814281082,0.534641765,0.006760288,0.007445821,0.002385545,0.003689209,0.001927466
1405.312206,0.817096331,0.524712769,0.006690642,0.007338471,0.002379877,0.003662935,0.001915107
1436.388388,0.819885846,0.515262132,0.006622083,0.007234614,0.002373294,0.003636258,0.00190253
1467.756019,0.822654774,0.506253055,0.006554513,0.007133932,0.002365848,0.003609245,0.001889744
1499.413155,0.825397969,0.497641078,0.006487835,0.007036286,0.002357604,0.003581779,0.001876756
1531.357854,0.828125724,0.489380202,0.006421988,0.006941371,0.002348616,0.003553988,0.001863578
1563.588172,0.830827745,0.481421367,0.006356945,0.006849145,0.002338929,0.003525817,0.001850218
1596.100223,0.833509179,0.473726242,0.006292648,0.006759313,0.002328591,0.003497392,0.001836682
1628.892066,0.836170027,0.466268763,0.006229011,0.006671839,0.002317646,0.003468536,0.001822977
1661.963698,0.838815434,0.459028998,0.006166001,0.006586439,0.002306124,0.003439438,0.001809105
1695.309293,0.841440254,0.452006947,0.006103599,0.006503082,0.002294074,3.41E-03,0.001795071
1728.930792,0.844044488,0.445201078,0.006041724,0.006421577,0.002281519,3.38E-03,0.001780873
1762.824309,0.846633282,0.438608323,0.005980306,0.006341733,0.002268503,3.35E-03,0.001766516
1796.985959,0.849201488,0.432214884,0.005919343,0.006263447,0.002255061,3.32E-03,0.001752
1831.415742,0.851754255,0.426003895,0.005858771,6.19E-03,0.00224122,3.29E-03,0.001737328
1866.109772,0.854291582,0.419961559,0.005798482,6.11E-03,2.23E-03,3.26E-03,1.72E-03
1901.066105,0.856808321,0.414078675,0.005738553,0.006036624,2.21E-03,3.23E-03,1.71E-03
1936.282799,0.859309621,0.408347578,0.005678873,0.005963271,2.20E-03,0.00319685,1.69E-03
1971.765682,0.86179548,0.402760601,0.005619454,0.005890919,2.18E-03,0.003165499,1.68E-03
2007.497268,0.864265899,0.397313146,0.00556029,0.00581948,2.17E-03,0.003134015,1.66E-03
2043.462013,0.866715732,0.392005211,0.00550143,0.005749023,2.15E-03,0.003102402,1.65E-03
2079.698776,0.869155271,0.386833731,0.005442799,0.005679384,2.14E-03,0.003070663,0.001630548
2116.188129,0.87157937,0.381789507,0.005384476,0.005610631,2.12E-03,0.003038861,0.001614731
2152.91064,0.873982882,0.376866406,0.005326437,0.005542756,0.002103176,0.003006942,0.001598783
2189.885739,0.876376101,0.372053695,0.005268676,0.005475676,0.00208671,0.002974967,0.001582701
2227.093998,0.878753879,0.367346774,0.005211228,0.005409382,0.002070079,0.002942995,0.001566493
2264.554845,0.881116218,0.362742578,0.005154069,0.005343868,0.002053296,0.002910974,0.001550155
2302.229421,0.883463116,0.358236507,0.005097196,0.005279053,0.002036376,0.002878962,0.001533695
2340.156586,0.885794574,0.353825494,0.005040633,0.00521493,0.002019318,0.002847018,0.001517108
2378.29748,0.888110592,0.349503406,0.004984294,0.005151421,0.002002134,0.002815033,0.001500399
2416.690962,0.890416317,0.345268711,0.004928202,0.005088448,0.001984835,0.002783121,0.00148357
2455.278743,0.892706602,0.341121408,0.004872391,0.005026081,0.00196742,0.002751282,0.001466623
2494.119114,0.894976299,0.337063031,0.004816772,0.004964171,0.001949908,0.002719465,0.001449556
2533.153783,0.89724085,0.333085913,0.004761345,0.004902717,0.001932299,0.002687674,0.001432376
2572.421611,0.899484815,0.329171657,0.004706081,0.004841645,0.001914607,0.00265591,0.001415081
2611.903167,0.901718485,0.325311062,0.004651025,0.004781028,0.001896839,0.002624182,0.001397681
2651.598453,0.903936716,0.32149493,0.004596077,0.004720722,0.001879008,0.002592424,0.001380175
2691.507468,0.906139507,0.317720195,0.004541239,0.004660728,0.001861113,0.002560636,0.001362563
2731.610781,0.908326857,0.313977656,0.004486551,0.004601118,0.001843168,0.002528817,0.00134485
2771.927824,0.910498767,0.310264249,0.004431947,0.004541752,0.001825182,0.002496959,0.001327041
2812.439165,0.912660384,0.306581505,0.004377456,0.004482704,0.001807161,0.002465048,0.001309132
2853.164236,0.914806561,0.302935558,0.004323059,0.004423904,0.001789126,0.002433089,0.001291125
2894.083605,0.916932151,0.299326408,0.004268723,0.004365289,0.001771076,0.00240108,0.001273021
2935.177844,0.919047447,0.295749455,0.004214437,0.004306795,0.001753037,0.002369043,0.001254823
2976.485811,0.921142157,0.292203166,0.004160276,0.004248561,0.001735008,0.002336983,0.001236532
3017.968647,0.923226573,0.288684475,0.00410618,0.004190456,0.001717,0.002304903,0.001218149
3059.626353,0.925290403,0.285185715,0.00405219,0.004132554,0.001699027,0.0022728,0.001199679
3101.497788,0.927338792,0.281690022,0.003998312,0.004074857,0.001681093,0.002240674,0.001181126
3143.524661,0.929371741,0.278189729,0.003944521,0.004017305,0.001663213,0.002208524,0.001162489
3185.726404,0.931389251,0.274684836,0.003890852,0.003959967,0.001645394,0.002176343,0.001143772
3228.122446,0.933386173,0.271181477,0.003837293,0.003902785,0.00162766,0.002144141,0.001124976
3270.673927,0.935367655,0.267681184,0.003783851,0.003845763,0.001610025,0.002111914,0.001106097
3313.400277,0.93732855,0.264188557,0.003730514,0.003788844,0.001592503,0.002079682,0.001087145
3356.282066,0.939274006,0.260703596,0.00367728,0.003731972,0.001575105,0.002047483,0.001068113
3399.338725,0.941204021,0.257224768,0.00362424,0.00367528,0.001557848,0.002015351,0.001049004
3442.550822,0.943108302,0.25374594,0.003571365,0.003618651,0.001540738,0.001983341,0.001029823
3485.918359,0.944997144,0.250260979,0.003518743,0.003562216,0.001523779,0.00195149,0.001010572
3529.441335,0.946865398,0.246759153,0.003466372,0.003505919,0.001506986,0.00191984,0.000991253
3573.11975,0.948713066,0.243231262,0.003414275,0.003449769,0.001490361,0.001888421,0.000971869
3616.953605,0.950545294,0.239668108,0.003362566,0.003393952,0.001473911,0.00185727,0.000952421
3660.904038,0.952351788,0.236068157,0.003311202,0.003338352,0.001457643,0.001826409,0.000932915
3705.029341,0.954137695,0.232429877,0.003260222,0.003283035,0.001441559,0.00179585,0.00091335
3749.271224,0.955897869,0.228754799,0.003209631,0.003228004,0.001425674,0.001765584,0.000893728
3793.668545,0.957637456,0.225033725,0.003159434,0.003173264,0.001409996,0.001735609,0.000874049
3838.182446,0.959356456,0.221266656,0.003109675,0.003118878,0.001394539,0.001705933,0.000854315
3882.832356,0.961044576,0.217455124,0.003060309,0.003064734,0.001379317,0.001676568,0.000834534
3927.618276,0.962712109,0.213602195,0.003011392,0.003010894,0.001364345,0.001647545,0.000814699
3972.520775,0.964353908,0.209709403,0.002962979,0.00295742,0.001349633,0.001618905,0.000794814
4017.539853,0.965969974,0.205775215,0.002915096,0.002904313,0.0013352,0.00159068,0.000774879
4062.675511,0.967560307,0.201795031,0.002867769,0.002851578,0.001321046,0.001562914,0.000754901
4107.947178,0.969124905,0.197758118,0.002821046,0.002799272,0.001307184,0.001535635,0.000734878
4153.315994,0.970658624,0.193658345,0.002774969,0.00274745,0.001293617,0.001508872,0.000714816
4198.78196,0.972161462,0.18949111,0.002729572,0.002696165,0.001280353,0.001482626,0.000694714
4244.383935,0.973638567,0.185254882,0.002684861,0.002645422,0.001267395,0.001456905,0.000674577
4290.06363,0.975084792,0.180952726,0.002640845,0.002595234,0.001254751,0.001431704,0.000654403
4335.859905,0.976500136,0.176580043,0.002597559,0.002545657,0.001242421,0.00140704,0.000634195
4381.753328,0.977879454,0.172129167,0.002555038,0.002496733,0.001230412,0.001382932,0.000613958
4427.724472,0.979227891,0.167595498,0.002513321,0.002448513,0.00121872,0.001359411,0.000593691
4473.792765,0.980545448,0.162974436,0.002472449,0.002401045,0.001207348,0.001336505,0.000573399
4519.958207,0.981826978,0.158262916,0.002432461,0.002354376,0.001196303,0.001314242,0.000553082
4566.201369,0.983072481,0.153457871,0.002393383,0.002308547,0.001185583,0.001292636,0.000532741
4612.541681,0.984281957,0.148558381,0.002355253,0.002263608,0.001175196,0.001271701,0.000512379
4658.940282,0.98545026,0.14355908,0.002318103,0.002219606,0.001165147,0.001251454,0.000492002
4705.416603,0.986582535,0.138456594,0.00228197,0.002176603,0.001155442,0.001231896,0.000471606
4751.970643,0.987678784,0.133250924,0.002246896,0.002134666,0.001146087,0.001213038,0.000451193
4798.602403,0.988728712,0.127946669,0.002212926,0.002093873,0.001137097,0.001194883,0.000430765
4845.292453,0.989737466,0.122548583,0.002180094,0.002054294,0.00112847,0.001177424,0.000410327
4892.040792,0.990705047,0.117058504,0.002148445,0.002016008,0.001120221,0.001160661,0.000389875
4938.847421,0.991631455,0.111477661,0.002118026,0.001979093,0.001112359,0.001144599,0.00036941
4985.73177,0.992511541,0.105811418,0.002088887,0.001943632,0.001104891,0.001129252,0.000348937
5032.654978,0.993345308,0.100068055,0.00206108,0.001909701,0.00109782,0.00111464,0.000328451
5079.617047,0.994132754,0.094254165,0.002034658,0.00187737,0.001091159,0.001100786,0.000307954
5126.637405,0.99487388,0.088373121,0.002009667,0.001846709,0.001084908,0.001087717,0.000287449
5173.716052,0.995568685,0.082425076,0.001986159,0.001817784,0.001079074,0.001075459,0.000266936
5220.81413,0.99621717,0.076408344,0.001964174,0.001790654,0.001073668,0.001064026,0.000246415
5267.951067,0.996814188,0.070320624,0.001943759,0.001765398,0.001068685,0.001053436,0.00022589
5315.146295,0.997364886,0.064161151,0.001924968,0.00174209,0.001064134,0.001043713,0.000205363
5362.341522,0.99785897,0.057931611,0.001907835,0.001720799,0.001060011,0.00103486,0.000184834
5409.595038,0.998306733,0.051635837,0.001892399,0.001701586,0.001056324,0.001026888,0.000164303
5456.848555,0.99870303,0.045279501,0.001878693,0.001684505,0.001053075,0.001019805,0.000143773
5504.140932,0.999047859,0.038871803,0.001866736,0.001669595,0.001050258,0.001013618,0.000123241
5551.452738,0.999341222,0.032426082,0.001856562,0.001656905,0.001047874,0.001008346,0.000102708
5598.764545,0.99957797,0.02595675,0.001848196,0.001646459,0.001045929,0.001004003,8.22E-05
5646.095781,0.999763251,0.019474845,0.001841661,0.0016383,0.001044415,0.001000608,6.16E-05
5693.446448,0.999897066,0.012986194,0.001836979,0.001632447,0.001043337,0.000998173,4.11E-05
5740.797114,0.999974266,0.00649394,0.001834163,0.001628926,0.001042692,0.000996707,2.05E-05
5788.14778,1,0,0.001833224,0.001627751,0.001042476,0.00099622,0
0,-6.19E-16,19.60760999,5.75E-31,1.14E-30,9.76E-35,5.77E-33,-1.97E-35
0.150372213,0.000369104,19.60723744,1.47E-08,2.11E-08,9.78E-16,8.36E-09,9.42E-13
0.6014832,0.001476362,19.60613942,2.36E-07,3.38E-07,2.49E-13,1.33E-07,6.04E-11
1.353314998,0.003321601,19.6042963,1.19E-06,1.71E-06,6.30E-12,6.67E-07,6.90E-10
2.40583188,0.005904528,19.60166888,3.74E-06,5.40E-06,6.20E-11,2.08E-06,3.89E-09
3.759027792,0.009224832,19.59827677,9.08E-06,1.32E-05,3.62E-10,5.00E-06,1.49E-08
5.412803832,0.013281857,19.59396309,1.87E-05,2.72E-05,1.52E-09,1.02E-05,4.49E-08
7.367119632,0.01807501,19.58861021,3.44E-05,5.04E-05,5.07E-09,1.84E-05,1.14E-07
9.62191464,0.023603399,19.58194363,5.82E-05,8.58E-05,1.43E-08,3.05E-05,2.56E-07
12.17708794,0.029865834,19.57353196,9.23E-05,0.000137165,3.52E-08,4.74E-05,5.24E-07
15.0325386,0.03686088,19.56274778,0.000139316,0.000208621,7.85E-08,6.99E-05,9.95E-07
18.1881859,0.044586356,19.54874794,0.000201804,0.000304752,1.61E-07,9.87E-05,1.78E-06
21.64390872,0.053039536,19.53029718,0.000282596,0.000430554,3.07E-07,0.000134331,3.02E-06
25.3995456,0.062216112,19.50588571,0.000384601,0.000591376,5.52E-07,0.000177275,4.93E-06
29.45491488,0.072111078,19.47349394,0.000510786,0.000792836,9.42E-07,0.000227794,7.73E-06
33.81001656,0.082717004,19.43067092,0.000664107,0.001040692,1.54E-06,0.000285983,1.18E-05
38.46444696,0.094022989,19.37451472,0.0008474,0.001340636,2.42E-06,0.000351745,1.73E-05
43.41820608,0.106016151,19.30163323,0.001063275,0.001698061,3.67E-06,0.000424819,2.49E-05
48.67129392,0.118679152,19.20822258,0.001313954,0.002117732,5.40E-06,0.000504775,3.50E-05
54.22310496,0.131989695,19.09024359,0.001601095,0.002603406,7.73E-06,0.000591055,4.81E-05
60.0736392,0.145919045,18.94346102,0.001925637,0.003157489,1.08E-05,0.000683,6.47E-05
66.2226948,0.160434007,18.76373767,0.002287544,0.003780507,1.47E-05,0.000779866,8.53E-05
72.66986808,0.175492965,18.54725005,0.002685799,0.00447104,1.97E-05,0.00088089,0.00011038
79.41515904,0.191048851,18.29066486,0.00311814,0.00522519,2.58E-05,0.000985292,0.000140421
86.458164,0.207046175,17.99145273,0.003581146,0.006036699,3.33E-05,0.001092331,0.000175707
93.79868112,0.223423504,17.64806466,0.004070203,0.006896881,4.22E-05,0.001201311,0.000216431
101.4365086,0.240114447,17.26004967,0.004579749,0.007795077,5.28E-05,0.001311614,0.00026265
109.3710408,0.257047166,16.82819206,0.005103336,0.008718789,6.52E-05,0.001422699,0.000314261
117.6024797,0.274145858,16.35455063,0.005633971,0.009654348,7.95E-05,0.001534113,0.000371017
126.1300178,0.291333234,15.84230182,0.006164528,0.010587762,9.58E-05,0.001645471,0.00043251
134.9536553,0.308532006,15.29568087,0.006687879,0.011504964,0.000114322,0.001756471,0.000498213
144.0727865,0.325665874,14.71986419,0.007197244,0.012392552,0.000135074,0.001866862,0.00056748
153.4874114,0.342661514,14.12055759,0.007686463,0.013238336,0.000158161,0.001976429,0.000639595
163.1969246,0.359450059,13.50395707,0.00815031,0.014031989,0.000183648,0.002084983,0.000713783
173.2011242,0.375968589,12.8763763,0.008584316,0.014764706,0.000211581,0.002192345,0.000789258
183.4996066,0.392159631,12.24401127,0.008985185,0.015430036,0.000241986,0.002298348,0.000865239
194.0917661,0.407974633,11.61278348,0.009350453,0.01602324,0.000274869,0.002402797,0.000940981
204.9765936,0.423370987,10.98820268,0.009678799,0.01654188,0.000310216,0.002505502,0.001015806
216.1565112,0.438315993,10.37509232,0.009969677,0.016985125,0.000347991,0.002606238,0.001089101
227.6270784,0.452782402,9.777687658,0.010223258,0.017353598,0.000388135,0.002704783,0.001160342
239.3903136,0.466751387,9.199459239,0.010440336,0.017649196,0.000430569,0.002800908,0.001229088
251.4462168,0.480210067,8.643210951,0.010622431,0.017875282,0.00047519,0.002894391,0.001294995
263.7927696,0.493153488,8.111001593,0.010771127,0.018035409,0.000521877,0.002984968,0.001357802
276.429972,0.505578676,7.604282128,0.010888567,0.01813415,0.000570494,0.00307249,0.001417324
289.357824,0.517494055,7.123954507,0.010976901,0.018176207,0.000620885,0.003156709,0.001473456
302.5743072,0.528899128,6.670352057,0.011038427,0.01816659,0.000672879,0.003237387,0.001526152
316.08144,0.539813714,6.243455172,0.011075542,0.018110273,0.000726295,0.003314517,0.001575416
329.877204,0.550242767,5.842832485,0.011090478,0.018012129,0.000780946,0.003387881,0.001621298
343.9615992,0.560211058,5.467856552,0.011085644,0.017877269,0.000836632,0.003457386,0.001663884
358.3326072,0.569728498,5.117605815,0.011063078,0.017709934,0.000893155,0.003523067,0.001703285
372.9922464,0.578814903,4.79104107,0.011024912,0.017514655,0.000950313,0.003584855,0.001739629
387.9384984,0.587490091,4.487064293,0.010973108,0.01729556,0.001007902,0.003642754,0.001773058
403.1693448,0.59577388,4.20445981,0.010909494,0.017056484,0.001065726,0.003696777,0.001803724
418.686804,0.603681134,3.941972735,0.010835652,0.016800701,0.001123591,0.003747012,0.00183178
434.4888576,0.611236623,3.698426611,0.010753245,0.016531559,0.001181314,0.003793618,0.001857382
450.5755056,0.618455212,3.472566552,0.010663717,0.016252081,0.001238709,0.003836644,0.001880679
466.946748,0.625351764,3.2632161,0.010568207,0.015964593,0.001295611,0.00387621,0.001901818
483.6005664,0.63195105,3.069277229,0.010468017,0.01567173,0.001351859,0.003912445,0.001920945
500.5369608,0.638262981,2.889632307,0.010364207,0.015375558,0.001407305,0.00394555,0.001938193
517.7559312,0.644312327,2.723261736,0.010257595,0.015077708,0.001461812,0.00397567,0.001953694
535.2554592,0.650104043,2.569204744,0.010149134,0.014780122,0.001515251,0.004002894,0.001967565
553.0355448,0.655662901,2.426559382,0.010039422,0.014483951,0.001567511,0.004027381,0.001979919
571.0941696,0.660998811,2.294462913,0.009929189,0.014190659,0.001618488,0.004049231,0.001990869
589.433352,0.666121681,2.172111427,0.009818917,0.013901069,0.001668089,0.004068675,0.002000511
608.0510736,0.671051328,2.058779441,0.009709158,0.013616314,0.001716243,0.004085758,0.00200894
626.9473344,0.675792707,1.953784611,0.009600335,0.013337137,0.001762877,0.004100656,0.002016241
646.120116,0.680365636,1.856466161,0.009492687,0.013064023,0.001807931,0.00411342,0.002022492
665.5694184,0.684775069,1.766249586,0.009386595,0.012797658,0.001851366,0.004124167,0.00202777
685.2932232,0.689030916,1.682591757,0.009282263,0.012538363,0.001893147,0.004133017,0.002032144
705.2935488,0.693143084,1.604988759,0.009179801,0.012286334,0.001933241,0.004140027,0.002035674
725.5683768,0.697126437,1.532983732,0.009079329,0.012041757,0.001971643,0.004145257,0.002038421
746.1156888,0.700980975,1.466145312,0.00898102,0.011804805,0.00200834,0.004148894,0.002040436
766.9354848,0.704721562,1.404085265,0.008884869,0.011575538,0.002043328,0.004150873,0.002041769
